name,len,ttl(32),ttl(64),ttl(128),ttl(255),id(new),id(overlap),off(single),off(frag),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
Hancitor-malspam-infection-traffic,756.9435534,0,0,1,0,1,0,0.499691548,0.500308452,0.894509562,0.105490438,0,0,0.992597162,0.007402838
Hancitor-malspam-infection-traffic,492.2032123,0,0,1,0,1,0,0.504888268,0.495111732,0.970670391,0.029329609,0,0,0.98603352,0.01396648
Hookads-campaign-Rig-EK,674.1079385,0,0.000459313,0.999540687,0,0.681428462,0.318571538,0.400520554,0.599479446,0.839164051,0.160835949,0,0,0.996019291,0.003980709
Loki-Bot-malspam-traffic,95.89814815,0,0,1,0,1,0,0.444444444,0.555555556,0.916666667,0.083333333,0,0,0.87037037,0.12962963
GrandSoft-EK-1st-run-traffic,1751.371365,0,0,1,0,1,0,0.427293065,0.572706935,0.986577181,0.013422819,0,0,0.982102908,0.017897092
GrandSoft-EK-2nd-run-traffic,1301.204355,0,0,1,0,1,0,0.413735343,0.586264657,0.984924623,0.015075377,0,0,0.989949749,0.010050251
GrandSoft-EK-3rd-run-traffic,1274.939683,0,0,1,0,1,0,0.461904762,0.538095238,0.968253968,0.031746032,0,0,0.99047619,0.00952381
GrandSoft-EK-4th-run-traffic,1246.828194,0,0,1,0,1,0,0.378854626,0.621145374,0.983847283,0.016152717,0,0,0.98825257,0.01174743
Rig-EK-traffic,1682.766871,0,0,1,0,1,0,0.447852761,0.552147239,0.987730061,0.012269939,0,0,1,0
GandCrab-malspam-traffic,1217.391667,0,0,1,0,1,0,0.375,0.625,0.970833333,0.029166667,0,0,0.895833333,0.104166667
GoDaddy-phish-traffic,888.9560185,0,0,1,0,1,0,0.395833333,0.604166667,0.983796296,0.016203704,0,0,0.99537037,0.00462963
Netflix-phish-traffic,929.4334061,0,0,1,0,1,0,0.390829694,0.609170306,0.939956332,0.060043668,0,0,0.995633188,0.004366812
Emotet-malspam-infection-traffic,974.2355372,0,0,1,0,1,0,0.366115702,0.633884298,0.990909091,0.009090909,0,0,0.996694215,0.003305785
Sigma-ransomware-malspam-infection-traffic,956.5689791,0,0.652733881,0.347108091,0.000158028,0.938290139,0.061709861,0.999051833,0.000948167,0.920670038,0.079329962,0,0,0.999209861,0.000790139
Ursnif-malspam-infection-traffic,1685.608476,0,0,1,0,1,0,0.447023209,0.552976791,0.979818365,0.020181635,0,0,0.946518668,0.053481332
Ursnif-malspam-infection-traffic,907.3303701,0,0.644417197,0.355506169,7.66E-05,0.919917235,0.080082765,0.999233658,0.000766342,0.900528776,0.099471224,0,0,0.999080389,0.000919611
Necurs-Botnet-malspam-infection-traffic-1st-run,620.5214592,0,0,1,0,1,0,0.361051502,0.638948498,0.931330472,0.068669528,0,0,0.994635193,0.005364807
Necurs-Botnet-malspam-infection-traffic-2nd-run,547.6965331,0,0,1,0,1,0,0.491670419,0.508329581,0.919855921,0.080144079,0,0,0.994597028,0.005402972
Gandcrab-ransomware-infection-traffic,872.4739677,0,0,1,0,1,0,0.425493716,0.574506284,0.987432675,0.012567325,0,0,0.971274686,0.028725314
Necurs-Botnet-infection-traffic,363.978022,0,0,1,0,1,0,0.428571429,0.571428571,0.927786499,0.072213501,0,0,0.990580848,0.009419152
Necurs-Botnet-malspam-infection-traffic,1578.765886,0,0,1,0,1,0,0.491638796,0.508361204,0.956521739,0.043478261,0,0,0.989966555,0.010033445
Trickbot-malspam-infection-traffic,1725.144906,0,0,1,0,0.826647216,0.173352784,0.385485047,0.614514953,0.914782397,0.085217603,0,0,0.99683929,0.00316071
Emotet-malspam-infection-traffic,1354.463035,0,0,1,0,1,0,0.470817121,0.529182879,0.980544747,0.019455253,0,0,0.984435798,0.015564202
Rig-EK-traffic-1st-run,1386.433099,0,0,1,0,0.961267606,0.038732394,0.422535211,0.577464789,0.992957746,0.007042254,0,0,0.985915493,0.014084507
Rig-EK-traffic-2nd-run,1070.841699,0,0,1,0,0.988416988,0.011583012,0.44015444,0.55984556,1,0,0,0,0.984555985,0.015444015
Grandsoft-EK-sends-Zeus-Panda-Banker,904.8639381,0,0,1,0,1,0,0.326327434,0.673672566,0.98340708,0.01659292,0,0,0.984513274,0.015486726
Trickbot-malspam-infection-traffic,1524.888237,0,0.000335121,0.999664879,0,0.796414209,0.203585791,0.419235925,0.580764075,0.936662198,0.063337802,0.000335121,0,0.996648794,0.003016086
Rig-EK-sends-GandCrab-ransomware,1229.877049,0,0,1,0,1,0,0.465163934,0.534836066,0.971311475,0.028688525,0,0,0.918032787,0.081967213
Trickbot-malspam-infection-traffic,1615.443284,0,0,1,0,1,0,0.417164179,0.582835821,0.959328358,0.040671642,0,0,0.991044776,0.008955224
Trickbot-malspam-infection-traffic,999.792833,0,0.000120656,0.999879344,0,0.723817568,0.276182432,0.334821429,0.665178571,0.900217181,0.099782819,0,0,0.997586873,0.002413127
Zero-Gand-malspam-infection-traffic,613.0457516,0,0,1,0,0.945533769,0.054466231,0.381263617,0.618736383,0.982570806,0.017429194,0,0,0.8583878,0.1416122
fake-Spotify-login-page-traffic,1587.669279,0,0,1,0,1,0,0.405956113,0.594043887,0.963949843,0.036050157,0,0,0.993730408,0.006269592
DHL-themed-malspam-infection-traffic,1289.489055,0,0,1,0,0.847380063,0.152619937,0.361604759,0.638395241,0.941270689,0.058729311,0,0,0.99832202,0.00167798
Hancitor-malspam-infection-traffic,486.9047457,0,0,1,0,1,0,0.473039633,0.526960367,0.845041674,0.154958326,0,0,0.995917673,0.004082327
Hancitor-malspam-infection-traffic,463.2680365,0,0,1,0,0.601730264,0.398269736,0.473659818,0.526340182,0.799165765,0.200834235,0,0,0.996292291,0.003707709
Necurs-Botnet-malspam-infection-traffic,579.7501762,0,0,1,0,1,0,0.438689218,0.561310782,0.933051445,0.066948555,0,0,0.998590557,0.001409443
Necurs-Botnet-malspam-partial-infection-traffic,413.8457447,0,0,1,0,1,0,0.404255319,0.595744681,0.954787234,0.045212766,0,0,0.978723404,0.021276596
Trickbot-goes-from-client-to-domain-controller,917.4188848,4.07E-05,0,0.9999593,0,0.822547823,0.177452177,0.338135938,0.661864062,0.652910053,0.347089947,0,0,0.996988197,0.003011803
Hancitor-malspam-infection-traffic,606.9747145,0,0,1,0,1,0,0.455954323,0.544045677,0.973083197,0.026916803,0,0,0.98858075,0.01141925
Trickbot-malspam-infection-traffic,1119.508732,0,0.000323415,0.999676585,0,0.902813713,0.097186287,0.337645537,0.662354463,0.947445019,0.052554981,0,0,0.997089263,0.002910737
Hancitor-malspam-infection-traffic,518.0667241,0,0,1,0,1,0,0.505811451,0.494188549,0.87903573,0.12096427,0,0,0.996556177,0.003443823
Hancitor-malspam-infection-traffic,699.3318953,0,0,1,0,0.999712396,0.000287604,0.481161921,0.518838079,0.930687374,0.069312626,0,0,0.993672706,0.006327294
Trickbot-malspam-infection-traffic,1038.762801,0,0,1,0,0.734792123,0.265207877,0.363238512,0.636761488,0.970678337,0.029321663,0,0,0.996498906,0.003501094
Emotet-malspam-infection-traffic,714.4161248,0,0,1,0,1,0,0.434330299,0.565669701,0.977893368,0.022106632,0,0,0.99869961,0.00130039
Emotet-malspam-infection-traffic-from-link,754.9386568,0,0,1,0,1,0,0.456901111,0.543098889,0.977260709,0.022739291,0,0,0.997884717,0.002115283
Emotet-malspam-infection-traffic,858.5796178,0,0,1,0,1,0,0.356687898,0.643312102,0.989384289,0.010615711,0,0,0.991507431,0.008492569
Grandsoft-EK-sends-QuantLoader-which-retrieves-Ursnif,996.8577902,0,0,1,0,1,0,0.43595895,0.56404105,0.946687991,0.053312009,0,0,0.996801279,0.003198721
Emotet-malspam-infection-traffic,885.8120511,0,0,1,0,1,0,0.43056664,0.56943336,0.91141261,0.08858739,0,0,0.998403831,0.001596169
Sigma-ransomware-infection-traffic-from-malspam-attachment,901.1693636,0,0.612326842,0.387512548,0.00016061,0.969604497,0.030395503,0.999116643,0.000883357,0.867938165,0.132061835,8.03E-05,0,0.999277254,0.000642441
Hancitor-malspam-infection-traffic,454.0872515,0,0,1,0,1,0,0.482802146,0.517197854,0.823445882,0.176554118,0,0,0.996213317,0.003786683
Emotet-malspam-infection-traffic,498.7906539,0,0,1,0,1,0,0.464386659,0.535613341,0.827020916,0.172979084,0,0,0.997550405,0.002449595
Hancitor-malspam-infection-traffic,562.6484642,0,0,1,0,0.999411557,0.000588443,0.454748735,0.545251265,0.864069672,0.135930328,0,0,0.995998588,0.004001412
Trickbot-malspam-infection-traffic,1018.844101,0,0,1,0,1,0,0.33186085,0.66813915,0.924351187,0.075648813,0,0,0.998895638,0.001104362
Emotet-malspam-infection-traffic,923.4276498,0,0,1,0,1,0,0.38156682,0.61843318,0.988018433,0.011981567,0,0,0.996313364,0.003686636
Hancitor-malspam-infection-traffic,558.8000444,0,0,1,0,0.794045768,0.205954232,0.456120862,0.543879138,0.84958898,0.15041102,0,0,0.995112197,0.004887803
Trickbot-malspam-infection-traffic,1572.403382,0,0,1,0,0.79373115,0.20626885,0.410383455,0.589616545,0.920185265,0.079814735,0,0,0.998492029,0.001507971
Hancitor-malspam-infection-traffic,837.5641541,0,0,1,0,1,0,0.40201005,0.59798995,0.944723618,0.055276382,0,0,0.994639866,0.005360134
Trickbot-infection-traffic-AD-environment,883.3232674,0,0,1,0,0.648316408,0.351683592,0.353420631,0.646579369,0.799037948,0.200962052,0,0,0.990958489,0.009041511
Trickbot-infection-traffic-single-host,990.201843,0,0,1,0,1,0,0.339712919,0.660287081,0.956406167,0.043593833,0,0,0.997164629,0.002835371
Emotet-malspam-infection-traffic,690.2799813,0,0,1,0,0.999066729,0.000933271,0.445636958,0.554363042,0.947736818,0.052263182,0,0,0.998133458,0.001866542
Trickbot-malspam-infection-traffic,1021.188296,0,0,1,0,0.919554455,0.080445545,0.321605375,0.678394625,0.952439887,0.047560113,0,0,0.997171146,0.002828854
1st-run-Grandsoft-EK-and-post-infection-traffic,642.6020428,0,0.536815567,0.463184433,0,0.909561058,0.090438942,0.987394143,0.012605857,0.794427565,0.205572435,0,0,0.995862693,0.004137307
2nd-run-Grandsoft-EK-and-post-infection-traffic,859.4065192,0,0,1,0,0.854469626,0.145530374,0.398617132,0.601382868,0.866706909,0.133293091,0,0,0.996487955,0.003512045
Hancitor-malspam-infection-traffic,469.6092199,0,0,1,0,1,0,0.495035461,0.504964539,0.959574468,0.040425532,0,0,0.988652482,0.011347518
ransomware-malspam-infection-traffic,602.5553772,0,0,1,0,1,0,0.41894061,0.58105939,0.969502408,0.030497592,0,0,0.873194222,0.126805778
Emotet-malspam-infection-traffic,283.1866287,0,0,1,0,0.354036122,0.645963878,0.366286507,0.633713493,0.330592355,0.669407645,0,0,0.884781336,0.115218664
Emotet-infection-traffic-with-IcedID-banking-malware,550.8262946,0,0,1,0,0.795877325,0.204122675,0.473856209,0.526143791,0.940925088,0.059074912,0,0,0.985922574,0.014077426
Emotet-malspam-infection-traffic-1-of-2-home-user,993.0870787,0,0,1,0,0.911516854,0.088483146,0.510533708,0.489466292,0.980337079,0.019662921,0,0,0.998595506,0.001404494
Emotet-malspam-infection-traffic-2-of-2-in-AD-environment,619.5237417,0.004748338,0,0.995251662,0,0.995489079,0.004510921,0.59354226,0.40645774,0.931861349,0.068138651,0,0,0.924738841,0.075261159
Emotet-infection-with-IcedID-in-AD-environment,574.5898219,0.015945717,0,0.984054283,0,0.997285835,0.002714165,0.511789652,0.488210348,0.904156064,0.095843936,0,0.007294317,0.894995759,0.097709924
Trickbot-infection-traffic,1180.614964,0.004520043,0,0.995479957,0,0.958546449,0.041453551,0.455037469,0.544962531,0.857023909,0.142976091,0,0.002081599,0.954264304,0.043654098
Emotet-infection-with-IcedID,1140.032852,0,0,1,0,1,0,0.461921354,0.538078646,0.964659034,0.035340966,0,0,0.987058238,0.012941762
Hancitor-malspam-infection-traffic,562.330036,0,0,1,0,0.999100719,0.000899281,0.473920863,0.526079137,0.946942446,0.053057554,0,0,0.987410072,0.012589928
fake-AV-screen-locker,584.0792952,0,0,1,0,1,0,0.502202643,0.497797357,0.907488987,0.092511013,0,0,1,0
fake-Flash-update,1335.525366,0,0,1,0,1,0,0.488780488,0.511219512,0.964390244,0.035609756,0,0,0.99902439,0.00097561
Hancitor-malspam-infection-traffic,519.4824718,0,0,1,0,1,0,0.459893048,0.540106952,0.827292533,0.172707467,0,0,0.996434938,0.003565062
Trickbot-infects-client-then-moves-to-DC,1243.6995,0.001410799,0.003206361,0.99538284,0,0.999358728,0.000641272,0.53122996,0.46877004,0.893035783,0.106964217,0,0,0.971912274,0.028087726
fake-update-page-sends-Chthonic,436.7763706,0,0.500160308,0.481724912,0.01811478,0.921769798,0.078230202,0.992625842,0.007374158,0.894357166,0.105642834,0,0,0.998717538,0.001282462
1st-run-fake-update-page-sends-Dridex,608.1982425,0,0.459986736,0.537802586,0.002210678,0.868133083,0.131866917,0.886039571,0.113960429,0.860450978,0.139549022,0,0,0.997126119,0.002873881
2nd-run-fake-update-page-sends-NetSupport-RAT,816.5134707,0,0.647446056,0.347921492,0.004632452,0.980494941,0.019505059,0.87992198,0.12007802,0.936608558,0.063391442,0,0,0.994879922,0.005120078
3rd-run-fake-update-page-sends-NetSupport-RAT,749.7006064,0,0.573372001,0.425151595,0.001476404,0.976641181,0.023358819,0.859636172,0.140363828,0.833851832,0.166148168,0,0,1,0
Trickbot-infection-traffic,1818.958486,0,0.000107828,0.999892172,0,0.873840845,0.126159155,0.434979513,0.565020487,0.911472935,0.088527065,0,0,0.99805909,0.00194091
Trickbot-infection-in-AD-environment-no-lateral-movement,768.2522674,0.011893771,0,0.988106229,0,0.999131049,0.000868951,0.386357465,0.613642535,0.805029056,0.194970944,0,0.004290447,0.951718894,0.043990659
Windows-11-themed-malspam-infection-traffic,55.90785908,0,0.493224932,0.506775068,0,0.918699187,0.081300813,0.994579946,0.005420054,0.791327913,0.208672087,0,0,0.994579946,0.005420054
Emotet-infection-with-Trickbot,982.1221528,0,0,1,0,0.999632623,0.000367377,0.353110458,0.646889542,0.867621847,0.132378153,0,0,0.999020328,0.000979672
Hancitor-malspam-infection-traffic,817.5849487,0,0,1,0,1,0,0.409603446,0.590396554,0.851767389,0.148232611,0,0,0.996452553,0.003547447
Necurs-Botnet-pushing-Flawed-Ammyy-traffic,855.4552239,0,0,1,0,1,0,0.318763326,0.681236674,0.973347548,0.026652452,0,0,1,0
Hancitor-malspam-infection-traffic,2205.543583,0,0,1,0,1,0,0.46091991,0.53908009,0.930524284,0.069475716,0,0,0.991637182,0.008362818
Trickbot-infection-traffic-in-AD-environment,841.9134916,0.000626174,0.000144502,0.999229324,0,0.867251096,0.132748904,0.435190983,0.564809017,0.812195944,0.187804056,0,0.000240836,0.99094456,0.008814604
Hancitor-malspam-infection-traffic,1137.959157,0,0,1,0,1,0,0.184651763,0.815348237,0.915520206,0.084479794,0,0,0.996560619,0.003439381
Trickbot-infection-moves-from-client-to-DC,848.1370497,0.00304414,6.34E-05,0.99689244,0,0.924467275,0.075532725,0.357876712,0.642123288,0.826674277,0.173325723,0,0.002346525,0.982305936,0.015347539
Trickbot-malspam-infection-traffic,792.8309654,0,0,1,0,0.688840798,0.311159202,0.358816334,0.641183666,0.765007527,0.234992473,0,0,0.999294317,0.000705683
password-protected-Word-doc-malspam-pushes-AZORult-and-Hermes-ransomware,1114.467251,0,0,1,0,1,0,0.480600751,0.519399249,0.962870254,0.037129746,0,0,0.999582812,0.000417188
Rig-EK-itraffic,1007.761421,0,0,1,0,1,0,0.373096447,0.626903553,0.992385787,0.007614213,0,0,1,0
Rig-EK-payload-post-infection-traffic,530.0289634,0,0.448170732,0.551829268,0,0.948170732,0.051829268,0.920731707,0.079268293,0.952743902,0.047256098,0,0,0.920731707,0.079268293
Emotet-with-spammer-malware,384.3177094,0,0.072957,0.921133075,0.005909925,0.975341349,0.024658651,0.826370491,0.173629509,0.953128184,0.046871816,0.000203791,0,0.851844304,0.147951905
Emotet-infection-with-Zeus-Panda-Banker,580.9711566,0,0.367897318,0.632102682,0,0.889962504,0.110037496,0.992644938,0.007355062,0.860830689,0.139169311,0,0,0.997980963,0.002019037
XMRig-coinminer-from-ad-traffic,565.5487759,0,0,1,0,1,0,0.370244821,0.629755179,0.916760829,0.083239171,0,0,0.993220339,0.006779661
Rig-EK-infection-traffic-1st-run,764.7412072,0,0.498694517,0.501305483,0,0.984794962,0.015205038,0.999385655,0.000614345,0.992781447,0.007218553,0,0,0.999385655,0.000614345
Rig-EK-infection-traffic-2nd-run,681.3723081,0,0.503979401,0.496020599,0,0.998595506,0.001404494,0.998595506,0.001404494,0.989817416,0.010182584,0,0,0.998595506,0.001404494
Trickbot-moves-from-client-to-DC,843.4033017,0.000386922,0,0.999613078,0,0.861352937,0.138647063,0.38595473,0.61404527,0.81047269,0.18952731,0,0,0.991423228,0.008576772
Emotet-infection-traffic-with-Trickbot,1489.353415,0,0,1,0,0.822164948,0.177835052,0.432989691,0.567010309,0.950386598,0.049613402,0,0,0.994201031,0.005798969
Emotet-infection-traffic-with-Zeus-Panda-Banker,861.2506105,0,0,1,0,1,0,0.487179487,0.512820513,0.953601954,0.046398046,0,0,0.997557998,0.002442002
Emotet-malspam-infection-with-Zeus-Panda-Banker,1055.850136,0,0,1,0,0.694822888,0.305177112,0.489100817,0.510899183,0.936421435,0.063578565,0,0,0.995458674,0.004541326
Hancitor-malspam-infection-traffic,449.3302945,0,0,1,0,1,0,0.486676017,0.513323983,0.949509116,0.050490884,0.001402525,0,0.981767181,0.016830295
Emotet-infection-traffic-with-Zeus-Panda-Banker,884.4910249,0,0,1,0,1,0,0.414012739,0.585987261,0.979154603,0.020845397,0,0,0.994209612,0.005790388
Hancitor-malspam-infection-traffic,335.9032258,0,0,1,0,1,0,0.480500722,0.519499278,0.98025999,0.01974001,0,0,0.974000963,0.025999037
Emotet-infection-traffic-with-Zeus-Panda-Banker,543.6943669,0,0,1,0,0.589851024,0.410148976,0.463803538,0.536196462,0.783054004,0.216945996,0,0,0.997439479,0.002560521
Hancitor-malspam-infection-traffic,580.9230088,0,0,1,0,1,0,0.453097345,0.546902655,0.973451327,0.026548673,0,0,0.946902655,0.053097345
Emotet-plus-Trickbot-infection-traffic,812.9041043,0.000275088,0,0.999724912,0,0.860695423,0.139304577,0.479423415,0.520576585,0.799515845,0.200484155,0,0,0.990867077,0.009132923
infection-traffic-from-password-protected-Word-doc,696.7042093,0,0.510807736,0.489192264,0,0.987485779,0.012514221,0.977246871,0.022753129,0.981797497,0.018202503,0,0,0.977246871,0.022753129
traffic-from-infected-windows-host,2041.4244,0,0,1,0,1,0,0.418559377,0.581440623,0.970149254,0.029850746,0,0,0.998702141,0.001297859
Emotet-infection-traffic-with-Zeus-Panda-Banker,732.7344702,0,0,1,0,0.99908648,0.00091352,0.445188794,0.554811206,0.913520097,0.086479903,0,0,0.996954933,0.003045067
Emotet-infection-with-Zeus-Panda-Banker,865.6657376,0,0,1,0,0.902448736,0.097551264,0.506669321,0.493330679,0.924945252,0.075054748,0,0,0.998009158,0.001990842
Trickbot-malspam-infection-traffic,634.1709282,0,0,1,0,0.974992976,0.025007024,0.384845931,0.615154069,0.864849677,0.135150323,0,0,0.993443851,0.006556149
Emotet-infection-with-IcedID,678.7417447,0,0,1,0,0.999507146,0.000492854,0.392804337,0.607195663,0.942336126,0.057663874,0,0,0.994085757,0.005914243
Hancitor-malspam-infection-traffic,473.5642304,0,0,1,0,1,0,0.472914875,0.527085125,0.785382631,0.214617369,0,0,0.995872743,0.004127257
Emotet-infection-with-IcedID-banking-Trojan-and-AZORult,1463.175258,0,0,1,0,1,0,0.485660731,0.514339269,0.956888472,0.043111528,0,0,0.996626054,0.003373946
Hancitor-infection-with-Zeus-Panda-Banker,545.6672322,0,0,1,0,1,0,0.456131847,0.543868153,0.833737276,0.166262724,0,0,0.996606883,0.003393117
Emotet-infection-with-IcedID-and-AZORult,754.0207881,0,0.453924915,0.546075085,0,0.986348123,0.013651877,0.997517841,0.002482159,0.961940221,0.038059779,0,0,0.99813838,0.00186162
infection-traffic-from-password-protected-Word-doc,741.1019727,0,0.500758725,0.499241275,0,0.880222559,0.119777441,0.988062721,0.011937279,0.941831057,0.058168943,0,0,0.988062721,0.011937279
Hancitor-infection-with-Zeus-Panda-Banker,628.750969,0,0,1,0,0.914728682,0.085271318,0.440891473,0.559108527,0.973837209,0.026162791,0,0,0.986434109,0.013565891
Emotet-infection-with-Trickbot,1076.007438,0,0,1,0,1,0,0.3331376,0.6668624,0.92483852,0.07516148,0,0,0.997651204,0.002348796
password-protected-Word-doc-pushes-Nymaim,1055.652513,0,0,1,0,1,0,0.331889081,0.668110919,0.975303293,0.024696707,0,0,0.993934142,0.006065858
Hancitor-malspam-infection-traffic,833.1340361,0,0,1,0,0.789156627,0.210843373,0.493975904,0.506024096,0.965361446,0.034638554,0,0,0.969879518,0.030120482
Emotet-infection-with-Trickbot,784.2710712,0,0,1,0,0.998912452,0.001087548,0.362153344,0.637846656,0.909597607,0.090402393,0,0,0.997824905,0.002175095
Emotet-infection-with-Trickbot-from-UK-location,845.7951627,0.00059967,0,0.99940033,0,0.634001299,0.365998701,0.390235371,0.609764629,0.834541002,0.165458998,0,0.000249863,0.979011544,0.020738594
password-protected-Word-doc-pushes-Nymaim,989.3928928,0,0,1,0,1,0,0.316683317,0.683316683,0.950620808,0.049379192,0,0,0.997145711,0.002854289
Hancitor-infection-with-Zeus-Panda-Banker,935.5170732,0,0,1,0,1,0,0.484552846,0.515447154,0.96097561,0.03902439,0,0,0.980487805,0.019512195
Hancitor-infection-with-Zeus-Panda-Banker,677.9792268,0,0,1,0,0.676283901,0.323716099,0.441431044,0.558568956,0.931332949,0.068667051,0,0,0.995383728,0.004616272
Hancitor-infection-with-Zeus-Panda-Banker,563.2830343,0,0,1,0,0.763458401,0.236541599,0.463295269,0.536704731,0.965742251,0.034257749,0,0,0.98858075,0.01141925
Hancitor-infection-with-Zeus-Panda-Banker,545.9133176,0,0,1,0,0.788810087,0.211189913,0.456264775,0.543735225,0.969267139,0.030732861,0,0,0.985815603,0.014184397
Redaman-infection-traffic,298.3703704,0,0,1,0,1,0,0.5,0.5,0.944444444,0.055555556,0,0,0.962962963,0.037037037
Trickbot-spreads-from-client-to-DC,1325.50004,0.000197644,0,0.999802356,0,0.758913748,0.241086252,0.464542652,0.535457348,0.823187604,0.176812396,0,0,0.983279311,0.016720689
Trickbot-infection-traffic,830.713972,0.000430571,0,0.999569429,0,0.891280947,0.108719053,0.448094726,0.551905274,0.749666308,0.250333692,0,0,0.986350915,0.013649085
Trickbot-sat75-infection-with-powershell-empire-traffic,441.9811176,0,0,1,0,0.575519107,0.424480893,0.492055685,0.507944315,0.603810705,0.396189295,0,0,0.99681372,0.00318628
fake-updater-infection-traffic,889.5981645,0,0,1,0,1,0,0.412323828,0.587676172,0.940347427,0.059652573,0,0,0.997377909,0.002622091
1st-run-Hookads-campaign-Fallout-EK-sends-Minotaur-ransomware,599.5575221,0,0,1,0,1,0,0.415929204,0.584070796,0.973451327,0.026548673,0,0,0.946902655,0.053097345
2nd-run-Hookads-campaign-Fallout-EK-sends-AZORult-and-follow-up-malware,1608.092989,0,0,1,0,1,0,0.407902555,0.592097445,0.967023173,0.032976827,0,0,0.995840761,0.004159239
3rd-run-Hookads-campaign-Fallout-EK-sends-AZORult-and-follow-up-malware,656.7308141,0,0.496617681,0.503382319,0,0.989503149,0.010496851,0.998833683,0.001166317,0.996967576,0.003032424,0,0,0.998833683,0.001166317
Trickbot-gtag-jim332-infection-traffic,855.0405767,0.000498708,0,0.999501292,0,0.627918575,0.372081425,0.364328785,0.635671215,0.906560276,0.093439724,0,0,0.984585392,0.015414608
Trickbot-spreads-from-client-to-DC,934.7127587,0.000935563,2.34E-05,0.999041048,0,0.638989592,0.361010408,0.349269091,0.650730909,0.701227927,0.298772073,0,0,0.977055315,0.022944685
Trickbot-ser1022-infection-traffic,882.6450628,0.000777519,0,0.999222481,0,0.959291347,0.040708653,0.338553815,0.661446185,0.727701877,0.272298123,0,0.000388759,0.986726647,0.012884594
Trickbot-spreads-from-client-to-DC-ser1025us,956.0769497,0.000635232,0,0.999364768,0,0.773684059,0.226315941,0.304305142,0.695694858,0.71732163,0.28267837,0,0,0.984725551,0.015274449
GandCrab-ransomware-infection,372.5,0.005089059,0,0.994910941,0,0.908760451,0.091239549,0.54525627,0.45474373,0.901490367,0.098509633,0,0.002544529,0.933296983,0.064158488
one-week-of-a-Trickbot-infection,597.5475842,0.000199073,0,0.999800927,0,0.15170265,0.84829735,0.416487848,0.583512152,0.15095497,0.84904503,0,6.25E-05,0.9882686,0.0116689
Ursnif-infection-with-Nymaim,739.9346798,0,0,1,0,1,0,0.37559089,0.62440911,0.884830254,0.115169746,0,0,0.995702621,0.004297379
Ursnif-infection,738.2714177,0,0,1,0,0.773313116,0.226686884,0.40030326,0.59969674,0.886277483,0.113722517,0,0,0.980288097,0.019711903
Ursnif-infection-with-IcedID-banking-Trojan,645.1458739,0,0,1,0,1,0,0.379792073,0.620207927,0.855100715,0.144899285,0,0,0.992852502,0.007147498
Emotet-infection-with-Gootkit,565.1476876,0,0.470256731,0.529743269,0,0.979425709,0.020574291,0.998747652,0.001252348,0.945522855,0.054477145,0,0,0.998747652,0.001252348
#NAME?,623.3406797,0,0.15730148,0.84269852,0,0.944650067,0.055349933,0.783815612,0.216184388,0.96281965,0.03718035,0,0,0.995289367,0.004710633
Ursnif-infection-traffic-with-Dridex,560.185095,0,0,1,0,0.75888943,0.24111057,0.410618607,0.589381393,0.943984413,0.056015587,0,0,0.991719435,0.008280565
infection-from-malspam-pushing-Gootkit,540.4875966,0,0.44497479,0.55502521,0,0.904672269,0.095327731,0.999327731,0.000672269,0.84087395,0.15912605,0,0,0.999327731,0.000672269
infection-traffic-from-malspam-pushing-Flawed-Ammyy,601.3561819,0,0,1,0,1,0,0.344650865,0.655349135,0.856502242,0.143497758,0,0,0.99871877,0.00128123
Hancitor-infection-with-Ursnif,686.9150327,0,0,1,0,0.699891068,0.300108932,0.326797386,0.673202614,0.955882353,0.044117647,0,0,0.909586057,0.090413943
Hancitor-infection-with-Ursnif,166.0332871,0,0,1,0,0.866389274,0.133610726,0.106487903,0.893512097,0.937278471,0.062721529,0,0,0.239944521,0.760055479
Trickbot-infection-traffic-ser1207,722.6426381,0.000161416,0,0.999838584,0,0.726816604,0.273183396,0.365473084,0.634526916,0.555056361,0.444943639,0,0,0.991485298,0.008514702
Emotet-infection-with-IcedID,582.253679,0,0,1,0,0.999299229,0.000700771,0.369306237,0.630693763,0.831347816,0.168652184,0,0,0.99205793,0.00794207
Hancitor-infection-with-Ursnif,271.4673793,0,0,1,0,0.899373387,0.100626613,0.170659786,0.829340214,0.962403244,0.037596756,0,0,0.412089937,0.587910063
Imminent-Monitor-RAT-infection,686.7010564,0,0,1,0,0.852176519,0.147823481,0.483067356,0.516932644,0.730988237,0.269011763,0,0,0.999700307,0.000299693
password-protected-Word-doc-pushes-Nymaim,891.7852495,0,0,1,0,0.840627791,0.159372209,0.285696057,0.714303943,0.826209009,0.173790991,0,0,0.984560419,0.015439581
Ursnif-infection-with-Dridex,635.526189,0,0,1,0,1,0,0.385310054,0.614689946,0.895845876,0.104154124,0,0,0.990367249,0.009632751
Hancitor-infection-with-Ursnif,597.7507448,0,0,1,0,1,0,0.362959285,0.637040715,0.938430983,0.061569017,0,0,0.971201589,0.028798411
Emotet-infection-with-Gootkit,238.4442938,0,0.499193132,0.500806868,0,0.893719339,0.106280661,0.998483088,0.001516912,0.926155435,0.073844565,0,0,0.998483088,0.001516912
shade-malspam-infection,744.1141256,0,0,1,0,0.695637977,0.304362023,0.331219897,0.668780103,0.747258429,0.252741571,0,0,0.978747721,0.021252279
